PEREIRA,"29,898",57.92%,4.09%,4.97%,0.26%,1.82%,30.93%
LY,"29,891",1.18%,1.54%,94.59%,0.03%,1.72%,0.95%
JOYNER,"29,884",53.31%,41.66%,0.37%,0.36%,2.32%,1.97%
RICHTER,"29,880",94.78%,0.45%,0.65%,0.22%,1.15%,2.74%
FARRIS,"29,877",81.56%,12.51%,0.52%,0.81%,2.09%,2.51%
TRACY,"29,867",91.05%,2.83%,0.62%,1.37%,1.61%,2.51%
BACON,"29,860",74.94%,18.36%,0.93%,1.25%,2.22%,2.30%
HAN,"29,847",4.24%,0.50%,92.67%,0.07%,1.70%,0.82%
GIBBONS,"29,824",83.71%,10.79%,0.69%,0.47%,1.71%,2.63%
MAYFIELD,"29,805",64.78%,29.16%,0.37%,0.61%,2.55%,2.52%
HOANG,"29,798",1.41%,0.13%,96.05%,0.00%,1.61%,0.79%
ELDER,"29,796",79.15%,15.72%,0.52%,0.40%,1.83%,2.38%
LAU,"29,792",16.19%,0.24%,76.07%,0.08%,3.94%,3.47%
DALE,"29,757",78.17%,14.45%,0.74%,2.01%,2.09%,2.53%
CAMP,"29,753",85.05%,9.83%,0.59%,0.84%,1.66%,2.02%
CONNOLLY,"29,710",94.90%,0.73%,0.71%,0.31%,1.23%,2.11%
HEWITT,"29,694",82.77%,11.71%,0.61%,0.60%,1.84%,2.48%
CRAMER,"29,691",93.69%,1.47%,0.66%,0.39%,1.62%,2.18%
GOLDBERG,"29,603",95.31%,0.45%,0.70%,0.07%,0.96%,2.50%
MORIN,"29,593",70.09%,1.10%,0.78%,2.22%,1.22%,24.59%
SUTHERLAND,"29,585",83.46%,9.94%,0.69%,1.05%,1.60%,3.24%
KAPLAN,"29,582",94.78%,0.42%,0.79%,0.10%,1.09%,2.82%
MCALLISTER,"29,544",78.29%,16.15%,0.58%,0.54%,2.10%,2.34%
BYRNE,"29,503",94.79%,0.34%,0.67%,0.27%,1.05%,2.88%
OSORIO,"29,482",3.70%,0.55%,1.17%,0.14%,0.21%,94.23%
CASH,"29,476",78.56%,15.54%,0.58%,0.67%,1.95%,2.70%
HAINES,"29,462",89.91%,5.11%,0.54%,0.69%,1.63%,2.12%
MEEKS,"29,457",73.84%,20.41%,0.37%,1.06%,2.21%,2.10%
WYNN,"29,417",54.24%,39.05%,1.12%,1.03%,2.47%,2.10%
GILLIAM,"29,414",60.55%,34.14%,0.39%,0.55%,2.45%,1.92%
VIGIL,"29,382",13.86%,0.37%,0.34%,2.74%,0.59%,82.09%
HICKEY,"29,350",92.21%,2.70%,0.59%,0.41%,1.49%,2.61%
CONNOR,"29,346",81.54%,12.48%,0.80%,0.54%,1.86%,2.78%
PATE,"29,327",80.28%,14.15%,0.88%,0.91%,1.92%,1.85%
ZEPEDA,"29,252",4.07%,0.22%,0.30%,0.37%,0.18%,94.86%
HATCHER,"29,235",68.00%,26.36%,0.47%,0.79%,2.50%,1.88%
ESCOBEDO,"29,185",4.28%,0.10%,0.44%,0.15%,0.15%,94.89%
ARREDONDO,"29,173",4.88%,0.21%,0.19%,0.22%,0.16%,94.36%
HYDE,"29,094",86.16%,8.27%,0.64%,0.66%,1.62%,2.66%
CHRISTOPHER,"29,067",73.71%,18.90%,1.27%,0.50%,2.17%,3.45%
MOBLEY,"29,065",57.44%,37.25%,0.34%,0.60%,2.13%,2.24%
KESSLER,"29,064",94.94%,0.65%,0.65%,0.27%,1.28%,2.21%
BRITTON,"29,040",73.97%,19.85%,0.50%,0.79%,2.21%,2.68%
RITCHIE,"29,040",91.45%,3.06%,0.66%,0.60%,1.58%,2.64%
ROMANO,"29,018",84.76%,0.53%,1.52%,0.12%,0.81%,12.26%
ONEIL,"28,949",88.03%,6.46%,0.55%,0.51%,1.78%,2.67%
TYSON,"28,947",52.86%,41.40%,0.46%,0.67%,2.37%,2.24%
BUI,"28,919",1.71%,0.32%,95.45%,0.02%,1.63%,0.87%
HILTON,"28,918",78.28%,15.64%,0.64%,0.58%,2.00%,2.86%
CABALLERO,"28,903",6.32%,0.75%,3.07%,0.22%,0.38%,89.25%
DOWNING,"28,880",80.29%,12.93%,0.60%,1.17%,2.34%,2.66%
SHARPE,"28,879",70.96%,23.71%,0.52%,0.36%,2.13%,2.32%
GUY,"28,852",67.88%,24.98%,1.01%,1.43%,2.33%,2.37%
HOLCOMB,"28,852",88.57%,5.98%,0.61%,0.75%,1.71%,2.38%
RANKIN,"28,821",78.47%,15.80%,0.53%,0.49%,2.06%,2.65%
GODFREY,"28,734",78.05%,16.23%,0.63%,0.77%,2.05%,2.28%
CHAMBERLAIN,"28,727",87.49%,5.95%,0.63%,0.85%,1.65%,3.43%
FINK,"28,701",95.55%,0.31%,0.61%,0.34%,1.11%,2.08%
HOLLIS,"28,617",65.53%,28.95%,0.45%,0.49%,2.26%,2.32%
FOREMAN,"28,605",65.78%,27.13%,0.53%,1.56%,2.49%,2.50%
CARRANZA,"28,581",3.95%,0.19%,0.90%,0.15%,0.18%,94.62%
SHARMA,"28,559",3.56%,0.76%,90.64%,0.42%,3.75%,0.86%
KERN,"28,547",93.18%,2.23%,0.88%,0.38%,1.30%,2.04%
CHU,"28,508",2.61%,(S),92.14%,(S),3.30%,1.68%
KNOWLES,"28,460",81.01%,13.19%,0.56%,0.59%,1.91%,2.73%
MA,"28,452",3.07%,0.45%,93.51%,0.06%,1.37%,1.54%
MADISON,"28,411",55.04%,38.28%,0.68%,0.93%,3.01%,2.06%
CHILDS,"28,359",63.30%,30.85%,0.45%,0.97%,2.36%,2.06%
BELCHER,"28,321",80.09%,15.12%,0.44%,0.52%,1.68%,2.15%
WILLS,"28,219",76.10%,17.99%,0.69%,0.46%,2.06%,2.70%
WOMACK,"28,201",65.16%,29.05%,0.43%,0.72%,2.48%,2.16%
DYE,"28,182",83.48%,11.06%,0.54%,0.67%,1.96%,2.30%
ARTHUR,"28,102",76.63%,15.79%,1.04%,2.36%,1.84%,2.35%
GRACE,"28,098",71.46%,20.26%,1.52%,0.64%,2.81%,3.30%
BACA,"28,082",16.08%,0.28%,0.62%,2.00%,0.55%,80.46%
RUTHERFORD,"28,079",82.13%,11.69%,0.53%,1.16%,2.29%,2.20%
SORENSEN,"28,069",94.38%,0.28%,0.79%,0.33%,1.61%,2.61%
MCCRAY,"28,024",26.51%,67.43%,0.24%,0.96%,2.91%,1.96%
HASTINGS,"28,015",88.99%,5.07%,0.60%,0.84%,1.81%,2.70%
PIERSON,"27,983",84.30%,10.02%,0.54%,0.48%,2.01%,2.65%
CHACON,"27,982",6.50%,0.31%,0.56%,0.46%,0.21%,91.96%
RENTERIA,"27,976",4.11%,0.27%,0.16%,0.30%,0.17%,94.98%
MOHAMED,"27,972",20.08%,65.60%,8.23%,0.38%,3.78%,1.94%
NICHOLAS,"27,922",73.29%,17.12%,1.22%,1.73%,2.40%,4.24%
KENDRICK,"27,915",64.90%,29.71%,0.47%,0.51%,2.34%,2.07%
FERREIRA,"27,898",66.54%,3.04%,1.63%,0.46%,2.28%,26.05%
LOCKHART,"27,883",63.59%,30.83%,0.46%,0.41%,2.33%,2.38%
BOGGS,"27,880",89.29%,5.75%,0.41%,0.79%,1.77%,1.99%
PRYOR,"27,805",60.17%,34.03%,0.42%,0.65%,2.69%,2.04%
DOHERTY,"27,787",94.83%,0.89%,0.63%,0.30%,1.37%,1.98%
SARGENT,"27,786",86.41%,7.83%,0.49%,1.03%,1.95%,2.30%
KENNEY,"27,759",87.17%,7.73%,0.66%,0.27%,1.97%,2.19%
TUTTLE,"27,751",93.39%,1.35%,0.53%,0.98%,1.65%,2.10%
DENTON,"27,742",85.74%,8.95%,0.45%,0.62%,1.76%,2.47%
MAGEE,"27,720",64.77%,30.54%,0.49%,0.52%,1.79%,1.90%
JAMISON,"27,697",56.70%,37.49%,0.42%,0.73%,2.37%,2.29%
LYON,"27,690",91.83%,2.99%,0.73%,0.48%,1.59%,2.38%
LOCKE,"27,643",81.22%,12.30%,1.25%,0.79%,2.22%,2.23%
PUCKETT,"27,627",89.08%,6.29%,0.52%,0.59%,1.76%,1.75%
CORONADO,"27,626",5.21%,0.24%,1.02%,0.76%,0.21%,92.56%
OLVERA,"27,551",4.29%,0.14%,0.15%,0.22%,0.13%,95.08%
SYKES,"27,546",54.03%,40.82%,0.40%,0.33%,2.44%,1.99%
MANUEL,"27,529",39.56%,26.79%,12.84%,3.51%,3.17%,14.13%
BURKS,"27,523",51.94%,42.23%,0.32%,0.40%,2.76%,2.34%
CHIN,"27,487",5.90%,6.74%,76.08%,0.09%,8.12%,3.06%
QUIROZ,"27,452",4.29%,0.24%,0.81%,0.30%,0.23%,94.14%
HOPPER,"27,353",87.28%,6.28%,0.53%,1.16%,1.98%,2.77%
MCGILL,"27,330",67.52%,26.53%,0.45%,0.60%,2.36%,2.54%
DOLAN,"27,329",94.95%,0.35%,0.77%,0.26%,1.45%,2.22%
MCKENNA,"27,293",94.10%,0.90%,0.58%,0.23%,1.10%,3.10%
HEAD,"27,292",78.41%,16.72%,0.45%,0.84%,1.71%,1.87%
MONTANO,"27,276",10.61%,0.41%,1.54%,0.67%,0.39%,86.38%
PAREDES,"27,274",4.83%,0.33%,3.13%,0.10%,0.33%,91.28%
DELATORRE,"27,265",4.87%,0.17%,1.98%,0.14%,0.24%,92.61%
LANGLEY,"27,252",82.43%,11.31%,0.50%,1.30%,2.11%,2.36%
SINCLAIR,"27,243",73.01%,19.94%,0.66%,0.71%,1.88%,3.81%
DWYER,"27,240",92.03%,3.38%,0.75%,0.22%,1.34%,2.29%
SHIRLEY,"27,224",82.63%,9.10%,0.62%,3.33%,2.08%,2.23%
MULLER,"27,216",87.50%,3.16%,1.17%,0.28%,1.55%,6.34%
COURTNEY,"27,205",84.64%,9.70%,0.58%,0.69%,1.86%,2.54%
SLAUGHTER,"27,155",57.05%,37.07%,0.37%,0.43%,2.73%,2.36%
POLK,"27,094",45.48%,47.96%,0.66%,1.09%,2.46%,2.35%
LEMUS,"27,079",3.83%,0.39%,0.17%,0.11%,0.13%,95.36%
COVINGTON,"27,068",48.90%,45.18%,0.34%,0.66%,2.78%,2.14%
MADRIGAL,"27,033",4.44%,0.17%,1.07%,0.31%,0.33%,93.69%
CLEMONS,"27,022",51.48%,42.55%,0.34%,0.64%,2.91%,2.08%
ROSADO,"26,998",6.94%,1.53%,0.41%,0.13%,0.22%,90.76%
BROUSSARD,"26,971",67.65%,27.37%,0.27%,0.34%,1.79%,2.57%
MCGINNIS,"26,953",86.94%,7.62%,0.53%,0.50%,1.99%,2.43%
HATCH,"26,903",86.99%,6.87%,0.62%,1.33%,1.80%,2.38%
SHEEHAN,"26,902",95.22%,0.20%,0.79%,0.25%,1.33%,2.21%
RUTLEDGE,"26,887",75.32%,19.21%,0.48%,0.73%,1.92%,2.35%
CORBIN,"26,876",75.18%,19.85%,0.45%,0.44%,2.12%,1.97%
DEMPSEY,"26,863",88.86%,5.60%,0.59%,0.88%,1.68%,2.39%
GARLAND,"26,779",76.85%,17.54%,0.53%,0.65%,2.12%,2.30%
CARMONA,"26,774",6.04%,0.61%,0.99%,0.25%,0.23%,91.88%
BOWLING,"26,762",91.39%,4.67%,0.35%,0.46%,1.71%,1.42%
BURRIS,"26,760",75.41%,17.66%,0.47%,1.81%,2.62%,2.02%
WHITLEY,"26,732",72.22%,22.85%,0.44%,0.52%,1.89%,2.09%
HAMM,"26,726",86.29%,8.89%,0.57%,0.53%,1.64%,2.08%
BLAND,"26,722",60.20%,34.26%,0.42%,0.54%,2.34%,2.24%
BERMUDEZ,"26,691",5.62%,1.05%,2.93%,0.12%,0.33%,89.95%
STINSON,"26,681",70.77%,23.83%,0.48%,0.45%,2.18%,2.29%
PIKE,"26,655",92.52%,1.86%,0.69%,1.34%,1.36%,2.22%
ORELLANA,"26,651",3.46%,0.37%,0.35%,0.06%,0.12%,95.64%
DOWNEY,"26,627",88.35%,6.20%,0.62%,0.83%,1.65%,2.35%
VARELA,"26,621",7.38%,1.03%,0.51%,0.42%,0.25%,90.42%
HARDEN,"26,617",58.38%,35.87%,0.38%,0.76%,2.61%,2.00%
COUCH,"26,615",87.30%,7.28%,0.50%,0.71%,1.96%,2.24%
DICKINSON,"26,607",89.69%,4.78%,0.78%,0.48%,1.71%,2.56%
CASSIDY,"26,590",92.64%,2.22%,0.69%,0.39%,1.41%,2.66%
RUCKER,"26,581",45.71%,48.46%,0.46%,0.43%,2.87%,2.07%
GABRIEL,"26,578",52.31%,19.60%,7.87%,0.46%,2.35%,17.41%
HERRON,"26,559",71.62%,22.26%,0.56%,0.57%,2.29%,2.70%
MCNAMARA,"26,534",95.17%,0.40%,0.70%,0.28%,1.22%,2.22%
ROUSE,"26,519",68.83%,25.28%,0.44%,1.03%,2.02%,2.39%
BURT,"26,475",79.34%,15.49%,0.62%,0.46%,1.84%,2.27%
BATTLE,"26,432",15.78%,77.31%,0.34%,0.34%,3.11%,3.11%
GUSTAFSON,"26,421",95.58%,0.24%,0.56%,0.49%,1.42%,1.71%
HERBERT,"26,417",71.61%,20.45%,0.78%,0.94%,2.03%,4.20%
DUNBAR,"26,405",64.22%,30.10%,0.60%,0.39%,2.39%,2.29%
WEBBER,"26,405",82.78%,11.39%,0.59%,0.59%,1.83%,2.82%
BOYCE,"26,376",74.15%,20.06%,0.63%,0.45%,2.26%,2.45%
DEWITT,"26,348",87.58%,6.84%,0.56%,0.60%,1.92%,2.49%
ROSENBERG,"26,307",95.18%,0.76%,0.63%,0.19%,1.02%,2.22%
SIMMS,"26,287",52.24%,41.27%,0.42%,0.64%,2.73%,2.70%
WOODRUFF,"26,286",82.02%,12.57%,0.55%,0.59%,2.13%,2.14%
BRANDON,"26,284",63.61%,29.10%,0.64%,0.70%,2.58%,3.37%
ROMO,"26,283",7.72%,0.21%,0.53%,0.39%,0.33%,90.83%
HUTCHINS,"26,251",78.02%,16.62%,0.54%,0.59%,2.06%,2.17%
KIRKPATRICK,"26,251",89.44%,5.39%,0.65%,0.45%,1.66%,2.41%
CORBETT,"26,246",80.45%,14.81%,0.51%,0.46%,1.57%,2.20%
GRANADOS,"26,187",3.69%,0.23%,0.54%,0.21%,0.13%,95.19%
ROSSI,"26,183",91.29%,0.65%,0.63%,0.21%,1.10%,6.12%
GOSS,"26,179",80.46%,14.15%,0.44%,0.76%,1.74%,2.45%
LOTT,"26,174",65.56%,28.62%,0.49%,0.65%,2.40%,2.28%
LEYVA,"26,153",4.48%,0.16%,0.89%,0.39%,0.20%,93.88%
HINOJOSA,"26,146",5.57%,0.12%,0.19%,0.22%,0.13%,93.77%
GIL,"26,112",10.52%,0.54%,1.70%,0.17%,0.23%,86.83%
CRABTREE,"26,104",93.91%,1.12%,0.56%,0.85%,1.79%,1.78%
GRADY,"26,103",70.83%,23.33%,0.57%,0.57%,2.06%,2.64%
MCCLELLAN,"26,060",81.00%,13.53%,0.54%,0.94%,1.93%,2.06%
KUMAR,"25,986",4.23%,0.94%,88.26%,0.60%,4.91%,1.07%
FRASER,"25,961",78.47%,15.47%,0.89%,0.59%,1.96%,2.62%
RICO,"25,954",8.25%,0.68%,1.77%,0.53%,0.47%,88.30%
BINGHAM,"25,941",82.00%,12.70%,0.46%,0.67%,1.89%,2.29%
SORIANO,"25,916",8.42%,0.53%,19.44%,0.16%,1.55%,69.91%
STERLING,"25,894",63.61%,28.49%,0.69%,0.49%,2.38%,4.35%
FONSECA,"25,863",18.23%,2.04%,1.07%,0.27%,0.82%,77.57%
MADRID,"25,854",9.65%,0.42%,3.26%,0.59%,0.64%,85.44%
EMERY,"25,839",88.22%,5.60%,0.67%,1.06%,1.87%,2.57%
SINGER,"25,828",90.38%,2.09%,0.93%,2.58%,1.47%,2.56%
ARAGON,"25,801",10.10%,0.38%,3.41%,1.84%,0.72%,83.55%
AQUINO,"25,783",11.62%,0.51%,29.93%,0.29%,2.51%,55.14%
ELMORE,"25,774",74.99%,19.15%,0.54%,0.50%,2.48%,2.34%
WORLEY,"25,758",89.62%,5.40%,0.50%,0.64%,1.80%,2.05%
SIMONS,"25,755",85.21%,8.65%,0.65%,0.54%,1.82%,3.13%
QUEZADA,"25,752",2.99%,0.23%,0.30%,0.10%,0.09%,96.29%
OTT,"25,738",94.06%,1.22%,0.56%,0.66%,1.44%,2.07%
OCAMPO,"25,720",3.18%,0.14%,14.56%,0.15%,0.89%,81.08%
AVILES,"25,716",5.37%,0.72%,1.22%,0.10%,0.30%,92.29%
NIETO,"25,701",7.32%,0.19%,0.91%,0.93%,0.34%,90.31%
ERVIN,"25,698",58.27%,35.60%,0.51%,0.56%,2.61%,2.45%
GORE,"25,648",71.02%,22.28%,1.68%,0.71%,2.33%,1.98%
SHAFER,"25,641",94.16%,0.80%,0.78%,0.45%,1.61%,2.20%
WESTON,"25,637",70.94%,22.45%,0.52%,1.41%,2.06%,2.61%
XU,"25,622",0.83%,0.12%,98.25%,0.02%,0.55%,0.24%
PLUMMER,"25,596",68.97%,24.69%,0.44%,1.37%,2.13%,2.41%
MICHEL,"25,578",51.10%,22.70%,0.50%,0.64%,1.53%,23.52%
PAZ,"25,574",7.43%,0.32%,2.98%,0.22%,0.43%,88.62%
YANEZ,"25,563",4.76%,0.18%,0.46%,0.38%,0.20%,94.01%
GREGG,"25,554",82.87%,11.22%,0.54%,1.35%,1.79%,2.23%
ABRAMS,"25,534",71.62%,22.14%,0.55%,0.57%,1.91%,3.21%
SMART,"25,528",72.84%,20.26%,0.69%,1.58%,2.15%,2.48%
BEATTY,"25,510",80.19%,14.26%,0.58%,0.77%,2.08%,2.13%
SERNA,"25,503",7.34%,0.24%,1.27%,0.34%,0.34%,90.48%
MEIER,"25,486",94.94%,0.28%,0.75%,0.28%,1.24%,2.51%
ROBISON,"25,450",88.40%,6.02%,0.44%,1.00%,1.96%,2.17%
SWARTZ,"25,444",95.26%,0.53%,0.59%,0.44%,1.29%,1.88%
SEYMOUR,"25,436",82.59%,10.89%,0.67%,1.40%,1.95%,2.50%
GLEASON,"25,416",92.38%,1.90%,0.72%,0.98%,1.61%,2.42%
VELA,"25,414",7.62%,0.28%,0.57%,0.19%,0.25%,91.09%
PADGETT,"25,413",88.68%,6.66%,0.40%,0.56%,1.69%,2.00%
ACKERMAN,"25,401",93.47%,1.41%,0.63%,0.66%,1.58%,2.26%
HELLER,"25,373",94.13%,1.71%,0.58%,0.19%,1.19%,2.20%
ZIEGLER,"25,351",92.36%,2.78%,0.71%,0.50%,1.39%,2.26%
VINSON,"25,341",65.57%,28.93%,0.46%,0.56%,2.35%,2.12%
ELDRIDGE,"25,299",81.79%,12.81%,0.46%,0.87%,2.08%,1.99%
PINA,"25,293",10.37%,4.99%,0.57%,0.78%,0.99%,82.31%
SCHUMACHER,"25,292",95.71%,0.28%,0.60%,0.41%,1.26%,1.74%
AKERS,"25,290",89.91%,4.77%,0.51%,0.66%,1.98%,2.17%
ROE,"25,286",90.91%,3.17%,1.23%,0.58%,1.71%,2.40%
TOMLINSON,"25,274",83.64%,10.32%,0.65%,0.55%,1.85%,2.99%
MAYES,"25,256",60.01%,32.34%,0.36%,0.67%,2.60%,4.04%
ZHENG,"25,242",0.74%,(S),98.02%,(S),0.92%,0.20%
ALBRIGHT,"25,189",89.66%,5.59%,0.49%,0.52%,1.63%,2.10%
BURGOS,"25,169",6.06%,1.35%,2.70%,0.10%,0.43%,89.35%
SWAIN,"25,157",66.17%,26.79%,1.22%,0.81%,2.40%,2.61%
MANLEY,"25,136",78.54%,15.40%,0.78%,0.62%,2.29%,2.39%
HELTON,"25,118",91.58%,3.57%,0.39%,0.78%,1.76%,1.92%
SONG,"25,110",1.98%,0.45%,95.15%,0.04%,1.74%,0.65%
QUICK,"25,091",80.91%,13.19%,0.57%,1.10%,1.94%,2.28%
LESLIE,"25,078",72.64%,19.47%,1.13%,1.28%,2.38%,3.10%
STERN,"25,074",93.69%,2.20%,0.67%,0.18%,1.16%,2.11%
GIVENS,"25,067",49.85%,44.13%,0.36%,0.94%,2.72%,2.01%
TIPTON,"25,064",87.50%,6.91%,0.50%,1.00%,2.02%,2.07%
COFFMAN,"24,980",92.65%,1.97%,0.50%,0.72%,1.73%,2.42%
GREENWOOD,"24,971",80.54%,13.59%,0.52%,0.99%,1.81%,2.56%
CURRAN,"24,969",95.05%,0.37%,0.66%,0.31%,1.40%,2.21%
CHILDRESS,"24,937",78.33%,16.39%,0.44%,0.54%,2.14%,2.16%
FISH,"24,924",91.87%,1.97%,0.66%,1.94%,1.66%,1.91%
ELKINS,"24,902",90.59%,4.10%,0.49%,0.81%,1.74%,2.28%
DALEY,"24,901",76.62%,17.71%,0.69%,0.40%,2.03%,2.55%
LOWRY,"24,895",84.59%,6.39%,0.61%,3.66%,2.07%,2.68%
ANGEL,"24,895",43.29%,2.82%,1.48%,0.45%,1.04%,50.91%
SOLANO,"24,881",9.28%,0.54%,1.77%,0.25%,0.28%,87.87%
DUONG,"24,870",0.83%,0.10%,96.69%,0.02%,1.60%,0.76%
EDMONDS,"24,857",60.79%,32.73%,0.52%,0.71%,2.92%,2.33%
GOMES,"24,827",53.24%,14.15%,9.61%,0.76%,4.85%,17.38%
BUCKNER,"24,822",67.41%,26.51%,0.44%,0.89%,2.53%,2.21%
WALDEN,"24,821",78.14%,16.36%,0.54%,1.03%,2.00%,1.92%
HUTCHISON,"24,820",90.53%,4.55%,0.47%,0.65%,1.82%,1.98%
GRIGGS,"24,819",69.62%,24.83%,0.46%,0.82%,2.03%,2.23%
NIX,"24,786",81.05%,13.29%,0.44%,0.84%,2.07%,2.31%
CLIFTON,"24,758",81.19%,13.11%,0.44%,0.73%,2.21%,2.33%
THOMSON,"24,750",89.95%,3.98%,1.27%,0.47%,1.76%,2.58%
YARBROUGH,"24,749",70.61%,23.73%,0.36%,0.75%,2.32%,2.23%
MCCAULEY,"24,743",83.62%,10.60%,0.53%,1.06%,1.92%,2.27%
ELIAS,"24,696",41.59%,4.80%,1.84%,0.32%,1.34%,50.11%
JACOB,"24,688",59.98%,10.26%,22.53%,0.97%,2.15%,4.12%
MEREDITH,"24,679",83.82%,11.00%,0.90%,0.40%,1.77%,2.12%
MCELROY,"24,668",78.93%,15.77%,0.46%,0.45%,1.94%,2.45%
GROVES,"24,629",84.53%,9.55%,0.52%,0.80%,2.03%,2.57%
URIBE,"24,612",5.13%,0.17%,0.25%,0.26%,0.18%,94.01%
HOSKINS,"24,581",72.60%,22.34%,0.47%,0.54%,2.01%,2.05%
BOWDEN,"24,560",73.29%,21.29%,0.54%,0.44%,1.97%,2.46%
TATUM,"24,558",55.30%,37.90%,0.37%,0.78%,2.70%,2.95%
SCHAFER,"24,543",95.30%,0.32%,0.55%,0.36%,1.38%,2.08%
FIELD,"24,543",90.45%,3.52%,1.08%,0.55%,1.69%,2.71%
BUSTAMANTE,"24,536",6.99%,0.26%,3.34%,0.41%,0.49%,88.51%
STOVER,"24,526",87.36%,7.49%,0.47%,0.88%,1.74%,2.06%
TEAGUE,"24,514",79.55%,14.52%,0.47%,0.91%,2.39%,2.17%
GUNTER,"24,513",82.06%,13.03%,0.57%,0.59%,1.81%,1.94%
BURRELL,"24,504",46.23%,46.91%,0.36%,0.54%,2.86%,3.10%
FUNK,"24,419",95.04%,0.38%,0.82%,0.29%,1.40%,2.06%
CROWDER,"24,396",66.54%,28.03%,0.39%,0.69%,2.27%,2.07%
SCHULZ,"24,385",95.29%,0.33%,0.66%,0.25%,1.23%,2.24%
SANDERSON,"24,384",85.69%,6.60%,0.60%,2.62%,2.18%,2.31%
CANALES,"24,384",6.57%,0.62%,0.72%,0.17%,0.26%,91.66%
TOLBERT,"24,375",44.43%,49.92%,0.26%,0.77%,2.72%,1.90%
LUND,"24,347",93.29%,0.35%,0.98%,0.47%,1.65%,3.26%
BLUE,"24,341",45.01%,45.59%,0.89%,3.09%,3.21%,2.21%
KAY,"24,337",85.64%,5.89%,3.47%,0.61%,1.92%,2.48%
DRAPER,"24,337",79.42%,13.86%,0.57%,1.82%,1.89%,2.43%
SHAPIRO,"24,335",96.05%,0.35%,0.73%,0.06%,1.05%,1.77%
WHALEN,"24,262",93.29%,2.02%,0.70%,0.47%,1.43%,2.09%
NAVARRETE,"24,259",3.35%,0.22%,1.45%,0.07%,0.17%,94.74%
GAMEZ,"24,256",4.26%,0.23%,0.43%,0.16%,0.10%,94.82%
SWIFT,"24,249",78.16%,15.93%,0.57%,0.92%,2.01%,2.40%
INMAN,"24,222",88.35%,6.62%,0.58%,0.64%,1.65%,2.15%
CREWS,"24,219",75.32%,19.29%,0.50%,0.48%,2.09%,2.31%
KURTZ,"24,216",94.87%,1.15%,0.57%,0.30%,1.42%,1.70%
STROUD,"24,211",77.73%,16.93%,0.55%,0.63%,2.11%,2.05%
BLANTON,"24,154",84.03%,11.61%,0.37%,0.49%,1.66%,1.84%
REECE,"24,145",79.54%,14.43%,0.48%,0.99%,2.28%,2.29%
LIANG,"24,140",1.44%,(S),96.72%,(S),1.19%,0.46%
FRANCISCO,"24,095",29.20%,3.48%,19.00%,4.50%,1.90%,41.92%
CROW,"24,089",89.27%,2.76%,0.52%,2.35%,2.37%,2.73%
BLOOM,"24,081",92.98%,2.19%,0.64%,0.35%,1.37%,2.47%
SUN,"24,058",2.59%,0.26%,94.46%,0.26%,1.67%,0.76%
TOMPKINS,"24,056",84.15%,10.59%,0.61%,0.57%,1.80%,2.29%
JUNG,"24,026",28.40%,0.49%,67.76%,0.15%,1.79%,1.42%
NANCE,"24,018",71.75%,22.71%,0.47%,0.67%,2.16%,2.24%
ANAYA,"24,017",6.03%,0.43%,0.39%,0.38%,0.27%,92.50%
MCKINLEY,"24,000",74.48%,19.86%,0.56%,0.96%,1.75%,2.38%
OLIVARES,"23,982",3.89%,0.22%,0.98%,0.14%,0.16%,94.62%
NEWSOME,"23,958",57.53%,37.88%,0.32%,0.30%,2.12%,1.85%
THURMAN,"23,950",70.40%,23.54%,0.44%,0.78%,2.23%,2.62%
HELMS,"23,949",91.30%,4.43%,0.33%,0.63%,1.70%,1.61%
METCALF,"23,946",86.74%,7.83%,0.51%,0.99%,1.88%,2.04%
GOLDMAN,"23,940",91.58%,4.15%,0.61%,0.33%,1.13%,2.21%
SCHMITZ,"23,931",96.03%,0.30%,0.61%,0.27%,1.01%,1.78%
CROUCH,"23,923",90.30%,5.38%,0.56%,0.51%,1.40%,1.85%
MCMANUS,"23,909",89.56%,5.27%,0.71%,0.38%,1.57%,2.51%
AREVALO,"23,895",4.07%,0.30%,2.98%,0.10%,0.25%,92.30%
HORNER,"23,881",91.67%,2.95%,0.54%,0.71%,1.76%,2.37%
CONKLIN,"23,846",93.04%,1.25%,0.64%,0.86%,1.80%,2.42%
HOLBROOK,"23,843",91.52%,4.12%,0.40%,0.51%,1.47%,1.98%
NEELY,"23,843",71.21%,23.81%,0.47%,0.39%,2.23%,1.90%
HOLLINGSWORTH,"23,831",80.63%,14.44%,0.48%,0.40%,1.82%,2.22%
CLEMENT,"23,830",81.28%,11.37%,1.24%,1.07%,1.85%,3.18%
DEVINE,"23,775",87.43%,7.26%,0.64%,0.54%,1.64%,2.49%
CROCKETT,"23,769",61.67%,32.34%,0.48%,0.53%,2.74%,2.24%
BENAVIDES,"23,761",6.04%,0.29%,0.56%,0.13%,0.16%,92.82%
BULLARD,"23,755",71.25%,17.21%,0.48%,6.74%,2.08%,2.25%
LOUIS,"23,738",23.42%,65.50%,2.70%,1.20%,3.04%,4.14%
STEINER,"23,735",94.64%,0.87%,0.64%,0.23%,1.20%,2.41%
COATES,"23,725",69.11%,24.65%,0.59%,0.45%,2.09%,3.10%
DREW,"23,722",75.92%,17.86%,0.69%,0.66%,2.23%,2.64%
BOWLES,"23,713",80.77%,13.54%,0.56%,0.54%,2.18%,2.40%
